route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17526_400,193,221614536,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1750,221614537,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614538,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1750,221614539,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614540,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614541,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614542,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614543,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614544,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614545,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614546,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1750,221614547,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614548,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614549,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614550,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614551,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614552,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614553,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614554,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1750,221614555,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614556,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614557,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614558,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614559,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614560,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614561,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614562,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1750,221614563,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614564,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1751,221614565,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,193,221614566,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614567,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614568,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614569,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614570,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614571,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614572,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614573,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614574,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614575,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614576,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614577,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614578,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614579,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614580,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614581,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614582,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614583,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1283,221614584,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614585,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,77,221614586,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614587,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614588,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614589,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614590,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614591,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614592,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614593,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614594,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614595,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614596,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614597,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614598,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614599,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614600,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614601,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614602,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614603,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614604,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614605,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614606,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614607,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614608,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614609,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,10,221614610,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1752,221614611,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614265,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614266,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614267,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614268,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614269,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614270,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614271,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614272,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,1753,221614273,S+U Rathaus Steglitz (Berlin),,0,,10901,1,1
17526_400,718,221614289,S+U Rathaus Steglitz (Berlin),,0,,10902,1,1
17526_400,718,221614299,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,718,221614301,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,193,221614304,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,43,221614612,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,43,221614613,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,43,221614614,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,723,221614615,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,723,221614616,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,723,221614617,S+U Rathaus Steglitz (Berlin),,0,,10903,1,1
17526_400,723,221614263,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,723,221614264,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,1754,221614230,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,1283,221614233,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,77,221614235,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,1752,221614258,S+U Zoologischer Garten Bhf (Berlin),,1,,10906,1,1
17526_400,77,221614231,U Leopoldplatz (Berlin),,1,,10907,1,1
17526_400,979,221613914,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613915,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613916,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613917,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613918,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613919,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613928,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613930,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613920,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613931,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613921,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613932,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613933,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613922,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613934,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,979,221613923,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613935,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613936,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,723,221613924,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613937,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613938,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,723,221613925,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613940,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613941,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613943,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,723,221613926,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613944,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613945,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613946,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,723,221613927,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221613947,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613948,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613949,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613950,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613951,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,718,221613952,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613953,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613954,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613955,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613956,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613957,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613958,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613959,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613960,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613961,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613962,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613963,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613964,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613965,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613966,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613967,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613968,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613969,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613970,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613971,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613972,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613973,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613974,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613975,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613976,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613977,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613978,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613979,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613980,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613981,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613982,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613983,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613984,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613985,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613986,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613987,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613988,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613989,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613990,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613991,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613992,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221613993,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613994,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613995,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613996,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221613997,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221613998,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221613999,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614000,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614001,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614002,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614003,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614004,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614005,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614006,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614007,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614008,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614009,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614010,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614011,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614012,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614013,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614014,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614015,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614016,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614017,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614018,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614019,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614020,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614021,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614022,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,77,221614023,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614024,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614025,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614026,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1751,221614027,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614028,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614029,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614030,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1751,221614031,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614032,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614033,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614034,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614035,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614036,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614037,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614038,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614039,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614040,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614041,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614042,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614043,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614044,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614045,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614046,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614047,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1283,221614048,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614049,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614050,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614051,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614052,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614053,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614054,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614055,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614056,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614057,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614058,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614059,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614060,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614061,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614062,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614063,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614064,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614065,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614066,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614067,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614068,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614069,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614070,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614071,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614072,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614073,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614074,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614075,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614076,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614077,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614078,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614079,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614080,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614081,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614082,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614083,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614084,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614085,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614086,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614087,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614088,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614089,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614090,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614091,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614092,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614093,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614094,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614095,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614096,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614097,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614098,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614099,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614100,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614101,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614102,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614103,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614104,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614105,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614106,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614107,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614108,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614109,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614110,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614111,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614112,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614113,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614114,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614115,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614116,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614117,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614118,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614119,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614120,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614121,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614122,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614123,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614124,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614125,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614126,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614127,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614128,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614129,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614130,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614131,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614132,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614133,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614134,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614135,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614136,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614137,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614138,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614139,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614140,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614141,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614142,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614143,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614144,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614145,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614146,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614147,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614148,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614149,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614150,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614151,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614152,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614153,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614154,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614155,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614156,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614157,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614158,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614159,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614160,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614161,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614162,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614163,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614164,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614165,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614166,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614167,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614168,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614169,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614170,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614171,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614172,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614173,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614174,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614175,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614176,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614177,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614178,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1750,221614179,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614180,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,10,221614181,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,193,221614182,U Osloer Str. (Berlin),,1,,10904,1,1
17526_400,1751,221614183,U Osloer Str. (Berlin),,1,,10904,1,1
